Lat,Lon,Date,Vendor_Count,Stall_Count,Image_File
-23.733499999999996,-46.533000000000115,2025-07,0,1,sp_full_scan_images/full_-23.73350_-46.53300_2025-07.jpg
-23.733499999999996,-46.51650000000012,2024-07,0,0,sp_full_scan_images/full_-23.73350_-46.51650_2024-07.jpg
-23.733499999999996,-46.47800000000014,2025-07,0,1,sp_full_scan_images/full_-23.73350_-46.47800_2025-07.jpg
-23.733499999999996,-46.428500000000156,2025-07,0,1,sp_full_scan_images/full_-23.73350_-46.42850_2025-07.jpg
-23.733499999999996,-46.42300000000016,2023-05,0,0,sp_full_scan_images/full_-23.73350_-46.42300_2023-05.jpg
-23.733499999999996,-46.41750000000016,2025-07,0,0,sp_full_scan_images/full_-23.73350_-46.41750_2025-07.jpg
-23.733499999999996,-46.41200000000016,2025-07,0,0,sp_full_scan_images/full_-23.73350_-46.41200_2025-07.jpg
-23.733499999999996,-46.406500000000165,2023-05,0,0,sp_full_scan_images/full_-23.73350_-46.40650_2023-05.jpg
-23.733499999999996,-46.40100000000017,2023-05,0,0,sp_full_scan_images/full_-23.73350_-46.40100_2023-05.jpg
-23.727999999999994,-46.8245,2024-06,0,0,sp_full_scan_images/full_-23.72800_-46.82450_2024-06.jpg
-23.727999999999994,-46.80800000000001,2025-10,0,1,sp_full_scan_images/full_-23.72800_-46.80800_2025-10.jpg
-23.727999999999994,-46.786000000000016,2024-06,0,0,sp_full_scan_images/full_-23.72800_-46.78600_2024-06.jpg
-23.727999999999994,-46.78050000000002,2024-06,0,1,sp_full_scan_images/full_-23.72800_-46.78050_2024-06.jpg
-23.727999999999994,-46.764000000000024,2024-06,0,1,sp_full_scan_images/full_-23.72800_-46.76400_2024-06.jpg
-23.727999999999994,-46.75300000000003,2024-06,0,0,sp_full_scan_images/full_-23.72800_-46.75300_2024-06.jpg
-23.727999999999994,-46.714500000000044,2024-05,0,2,sp_full_scan_images/full_-23.72800_-46.71450_2024-05.jpg
-23.727999999999994,-46.709000000000046,2024-01,0,0,sp_full_scan_images/full_-23.72800_-46.70900_2024-01.jpg
-23.727999999999994,-46.70350000000005,2024-01,0,0,sp_full_scan_images/full_-23.72800_-46.70350_2024-01.jpg
-23.727999999999994,-46.69800000000005,2024-01,0,2,sp_full_scan_images/full_-23.72800_-46.69800_2024-01.jpg
-23.727999999999994,-46.69250000000005,2024-01,0,1,sp_full_scan_images/full_-23.72800_-46.69250_2024-01.jpg
-23.727999999999994,-46.687000000000054,2024-06,0,1,sp_full_scan_images/full_-23.72800_-46.68700_2024-06.jpg
-23.727999999999994,-46.68150000000006,2024-01,0,1,sp_full_scan_images/full_-23.72800_-46.68150_2024-01.jpg
-23.727999999999994,-46.58800000000009,2025-06,0,0,sp_full_scan_images/full_-23.72800_-46.58800_2025-06.jpg
-23.727999999999994,-46.5770000000001,2024-08,0,1,sp_full_scan_images/full_-23.72800_-46.57700_2024-08.jpg
-23.727999999999994,-46.5715000000001,2025-06,0,0,sp_full_scan_images/full_-23.72800_-46.57150_2025-06.jpg
-23.727999999999994,-46.5660000000001,2025-06,0,1,sp_full_scan_images/full_-23.72800_-46.56600_2025-06.jpg
-23.727999999999994,-46.560500000000104,2025-06,1,2,sp_full_scan_images/full_-23.72800_-46.56050_2025-06.jpg
-23.727999999999994,-46.555000000000106,2024-09,0,0,sp_full_scan_images/full_-23.72800_-46.55500_2024-09.jpg
-23.727999999999994,-46.54950000000011,2025-07,0,0,sp_full_scan_images/full_-23.72800_-46.54950_2025-07.jpg
-23.727999999999994,-46.54400000000011,2023-09,0,1,sp_full_scan_images/full_-23.72800_-46.54400_2023-09.jpg
-23.727999999999994,-46.533000000000115,2025-06,0,0,sp_full_scan_images/full_-23.72800_-46.53300_2025-06.jpg
-23.727999999999994,-46.483500000000134,2025-07,0,1,sp_full_scan_images/full_-23.72800_-46.48350_2025-07.jpg
-23.727999999999994,-46.47800000000014,2023-08,0,1,sp_full_scan_images/full_-23.72800_-46.47800_2023-08.jpg
-23.727999999999994,-46.428500000000156,2025-07,0,0,sp_full_scan_images/full_-23.72800_-46.42850_2025-07.jpg
-23.727999999999994,-46.42300000000016,2025-08,0,0,sp_full_scan_images/full_-23.72800_-46.42300_2025-08.jpg
-23.727999999999994,-46.41750000000016,2025-07,0,0,sp_full_scan_images/full_-23.72800_-46.41750_2025-07.jpg
-23.727999999999994,-46.40100000000017,2025-08,0,0,sp_full_scan_images/full_-23.72800_-46.40100_2025-08.jpg
-23.727999999999994,-46.39000000000017,2025-08,0,0,sp_full_scan_images/full_-23.72800_-46.39000_2025-08.jpg
-23.722499999999993,-46.80800000000001,2025-10,0,0,sp_full_scan_images/full_-23.72250_-46.80800_2025-10.jpg
-23.722499999999993,-46.79700000000001,2024-06,0,1,sp_full_scan_images/full_-23.72250_-46.79700_2024-06.jpg
-23.722499999999993,-46.786000000000016,2024-06,0,1,sp_full_scan_images/full_-23.72250_-46.78600_2024-06.jpg
-23.722499999999993,-46.764000000000024,2024-06,0,0,sp_full_scan_images/full_-23.72250_-46.76400_2024-06.jpg
-23.722499999999993,-46.709000000000046,2024-01,0,0,sp_full_scan_images/full_-23.72250_-46.70900_2024-01.jpg
-23.722499999999993,-46.70350000000005,2024-01,1,1,sp_full_scan_images/full_-23.72250_-46.70350_2024-01.jpg
-23.722499999999993,-46.69800000000005,2024-06,0,2,sp_full_scan_images/full_-23.72250_-46.69800_2024-06.jpg
-23.722499999999993,-46.69250000000005,2024-01,1,2,sp_full_scan_images/full_-23.72250_-46.69250_2024-01.jpg
-23.722499999999993,-46.687000000000054,2024-01,0,1,sp_full_scan_images/full_-23.72250_-46.68700_2024-01.jpg
-23.722499999999993,-46.68150000000006,2023-08,0,0,sp_full_scan_images/full_-23.72250_-46.68150_2023-08.jpg
-23.722499999999993,-46.67050000000006,2024-01,0,0,sp_full_scan_images/full_-23.72250_-46.67050_2024-01.jpg
-23.722499999999993,-46.62650000000008,2025-06,0,0,sp_full_scan_images/full_-23.72250_-46.62650_2025-06.jpg
-23.722499999999993,-46.62100000000008,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.62100_2025-06.jpg
-23.722499999999993,-46.61550000000008,2025-06,0,0,sp_full_scan_images/full_-23.72250_-46.61550_2025-06.jpg
-23.722499999999993,-46.610000000000085,2025-06,0,0,sp_full_scan_images/full_-23.72250_-46.61000_2025-06.jpg
-23.722499999999993,-46.60450000000009,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.60450_2025-06.jpg
-23.722499999999993,-46.59350000000009,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.59350_2025-06.jpg
-23.722499999999993,-46.58800000000009,2024-08,0,0,sp_full_scan_images/full_-23.72250_-46.58800_2024-08.jpg
-23.722499999999993,-46.582500000000095,2024-08,0,0,sp_full_scan_images/full_-23.72250_-46.58250_2024-08.jpg
-23.722499999999993,-46.5770000000001,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.57700_2025-06.jpg
-23.722499999999993,-46.5660000000001,2025-06,0,0,sp_full_scan_images/full_-23.72250_-46.56600_2025-06.jpg
-23.722499999999993,-46.560500000000104,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.56050_2025-06.jpg
-23.722499999999993,-46.555000000000106,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.55500_2025-06.jpg
-23.722499999999993,-46.54950000000011,2024-09,0,0,sp_full_scan_images/full_-23.72250_-46.54950_2024-09.jpg
-23.722499999999993,-46.54400000000011,2024-09,0,0,sp_full_scan_images/full_-23.72250_-46.54400_2024-09.jpg
-23.722499999999993,-46.53850000000011,2025-06,0,0,sp_full_scan_images/full_-23.72250_-46.53850_2025-06.jpg
-23.722499999999993,-46.533000000000115,2025-06,0,1,sp_full_scan_images/full_-23.72250_-46.53300_2025-06.jpg
-23.722499999999993,-46.52200000000012,2025-07,0,1,sp_full_scan_images/full_-23.72250_-46.52200_2025-07.jpg
-23.722499999999993,-46.48900000000013,2025-07,0,0,sp_full_scan_images/full_-23.72250_-46.48900_2025-07.jpg
-23.722499999999993,-46.483500000000134,2024-08,0,0,sp_full_scan_images/full_-23.72250_-46.48350_2024-08.jpg
-23.722499999999993,-46.428500000000156,2025-07,0,0,sp_full_scan_images/full_-23.72250_-46.42850_2025-07.jpg
-23.722499999999993,-46.41750000000016,2025-07,0,1,sp_full_scan_images/full_-23.72250_-46.41750_2025-07.jpg
-23.722499999999993,-46.41200000000016,2025-07,0,0,sp_full_scan_images/full_-23.72250_-46.41200_2025-07.jpg
-23.722499999999993,-46.406500000000165,2025-06,0,0,sp_full_scan_images/full_-23.72250_-46.40650_2025-06.jpg
-23.722499999999993,-46.38450000000017,2023-05,0,0,sp_full_scan_images/full_-23.72250_-46.38450_2023-05.jpg
-23.71699999999999,-46.819,2024-06,0,0,sp_full_scan_images/full_-23.71700_-46.81900_2024-06.jpg
-23.71699999999999,-46.813500000000005,2024-06,0,0,sp_full_scan_images/full_-23.71700_-46.81350_2024-06.jpg
-23.71699999999999,-46.78050000000002,2024-06,0,1,sp_full_scan_images/full_-23.71700_-46.78050_2024-06.jpg
-23.71699999999999,-46.76950000000002,2024-06,0,3,sp_full_scan_images/full_-23.71700_-46.76950_2024-06.jpg
-23.71699999999999,-46.764000000000024,2024-06,0,1,sp_full_scan_images/full_-23.71700_-46.76400_2024-06.jpg
-23.71699999999999,-46.709000000000046,2024-01,1,2,sp_full_scan_images/full_-23.71700_-46.70900_2024-01.jpg
-23.71699999999999,-46.70350000000005,2024-01,0,1,sp_full_scan_images/full_-23.71700_-46.70350_2024-01.jpg
-23.71699999999999,-46.69800000000005,2022-05,0,2,sp_full_scan_images/full_-23.71700_-46.69800_2022-05.jpg
-23.71699999999999,-46.69250000000005,2024-01,0,1,sp_full_scan_images/full_-23.71700_-46.69250_2024-01.jpg
-23.71699999999999,-46.687000000000054,2024-01,0,0,sp_full_scan_images/full_-23.71700_-46.68700_2024-01.jpg
-23.71699999999999,-46.632000000000076,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.63200_2025-06.jpg
-23.71699999999999,-46.62650000000008,2025-05,0,0,sp_full_scan_images/full_-23.71700_-46.62650_2025-05.jpg
-23.71699999999999,-46.62100000000008,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.62100_2025-06.jpg
-23.71699999999999,-46.61550000000008,2025-06,0,2,sp_full_scan_images/full_-23.71700_-46.61550_2025-06.jpg
-23.71699999999999,-46.610000000000085,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.61000_2025-06.jpg
-23.71699999999999,-46.60450000000009,2025-04,0,0,sp_full_scan_images/full_-23.71700_-46.60450_2025-04.jpg
-23.71699999999999,-46.59350000000009,2025-06,0,1,sp_full_scan_images/full_-23.71700_-46.59350_2025-06.jpg
-23.71699999999999,-46.58800000000009,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.58800_2025-06.jpg
-23.71699999999999,-46.582500000000095,2024-08,0,1,sp_full_scan_images/full_-23.71700_-46.58250_2024-08.jpg
-23.71699999999999,-46.5770000000001,2023-10,0,1,sp_full_scan_images/full_-23.71700_-46.57700_2023-10.jpg
-23.71699999999999,-46.5715000000001,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.57150_2025-06.jpg
-23.71699999999999,-46.5660000000001,2025-06,0,1,sp_full_scan_images/full_-23.71700_-46.56600_2025-06.jpg
-23.71699999999999,-46.560500000000104,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.56050_2025-06.jpg
-23.71699999999999,-46.54950000000011,2023-10,0,1,sp_full_scan_images/full_-23.71700_-46.54950_2023-10.jpg
-23.71699999999999,-46.54400000000011,2024-09,0,0,sp_full_scan_images/full_-23.71700_-46.54400_2024-09.jpg
-23.71699999999999,-46.533000000000115,2025-06,0,0,sp_full_scan_images/full_-23.71700_-46.53300_2025-06.jpg
-23.71699999999999,-46.52750000000012,2025-07,0,0,sp_full_scan_images/full_-23.71700_-46.52750_2025-07.jpg
-23.71699999999999,-46.52200000000012,2025-07,0,0,sp_full_scan_images/full_-23.71700_-46.52200_2025-07.jpg
-23.71699999999999,-46.511000000000124,2025-07,0,1,sp_full_scan_images/full_-23.71700_-46.51100_2025-07.jpg
-23.71699999999999,-46.483500000000134,2023-08,0,0,sp_full_scan_images/full_-23.71700_-46.48350_2023-08.jpg
-23.71699999999999,-46.46700000000014,2025-07,0,1,sp_full_scan_images/full_-23.71700_-46.46700_2025-07.jpg
-23.71699999999999,-46.46150000000014,2025-07,0,0,sp_full_scan_images/full_-23.71700_-46.46150_2025-07.jpg
-23.71699999999999,-46.428500000000156,2025-07,0,0,sp_full_scan_images/full_-23.71700_-46.42850_2025-07.jpg
-23.71699999999999,-46.42300000000016,2025-07,0,0,sp_full_scan_images/full_-23.71700_-46.42300_2025-07.jpg
-23.71699999999999,-46.41750000000016,2025-07,0,0,sp_full_scan_images/full_-23.71700_-46.41750_2025-07.jpg
-23.71699999999999,-46.41200000000016,2023-05,0,0,sp_full_scan_images/full_-23.71700_-46.41200_2023-05.jpg
-23.71699999999999,-46.40100000000017,2025-08,0,0,sp_full_scan_images/full_-23.71700_-46.40100_2025-08.jpg
-23.71699999999999,-46.39550000000017,2025-08,0,0,sp_full_scan_images/full_-23.71700_-46.39550_2025-08.jpg
-23.71699999999999,-46.39000000000017,2025-08,0,0,sp_full_scan_images/full_-23.71700_-46.39000_2025-08.jpg
-23.71149999999999,-46.80800000000001,2025-08,0,1,sp_full_scan_images/full_-23.71150_-46.80800_2025-08.jpg
-23.71149999999999,-46.79700000000001,2023-07,0,1,sp_full_scan_images/full_-23.71150_-46.79700_2023-07.jpg
-23.71149999999999,-46.77500000000002,2024-06,0,0,sp_full_scan_images/full_-23.71150_-46.77500_2024-06.jpg
-23.71149999999999,-46.709000000000046,2024-04,0,0,sp_full_scan_images/full_-23.71150_-46.70900_2024-04.jpg
-23.71149999999999,-46.70350000000005,2024-01,2,0,sp_full_scan_images/full_-23.71150_-46.70350_2024-01.jpg
