Lat,Lon,Date,Structure_Count,Image_File
-23.91143845169997,-46.689985766200074,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.91144_-46.68999_2024-06.jpg
-23.91143845169997,-46.685985766200076,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.91144_-46.68599_2024-06.jpg
-23.91143845169997,-46.68198576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.91144_-46.68199_2024-06.jpg
-23.907438451699967,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.90744_-46.70599_2024-06.jpg
-23.899438451699965,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.89944_-46.72599_2024-06.jpg
-23.899438451699965,-46.721985766200056,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.89944_-46.72199_2024-06.jpg
-23.895438451699963,-46.777985766200025,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.89544_-46.77799_2024-06.jpg
-23.895438451699963,-46.77398576620003,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.89544_-46.77399_2024-06.jpg
-23.891438451699962,-46.617985766200114,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.89144_-46.61799_2025-07.jpg
-23.88743845169996,-46.649985766200096,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.88744_-46.64999_2025-07.jpg
-23.88743845169996,-46.6459857662001,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.88744_-46.64599_2025-07.jpg
-23.88743845169996,-46.617985766200114,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.88744_-46.61799_2025-06.jpg
-23.88343845169996,-46.741985766200045,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.88344_-46.74199_2024-06.jpg
-23.88343845169996,-46.649985766200096,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.88344_-46.64999_2025-07.jpg
-23.88343845169996,-46.6459857662001,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.88344_-46.64599_2025-07.jpg
-23.88343845169996,-46.6419857662001,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.88344_-46.64199_2025-07.jpg
-23.88343845169996,-46.617985766200114,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.88344_-46.61799_2025-06.jpg
-23.879438451699958,-46.75398576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.87944_-46.75399_2024-06.jpg
-23.879438451699958,-46.74998576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.87944_-46.74999_2024-06.jpg
-23.879438451699958,-46.74598576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.87944_-46.74599_2024-06.jpg
-23.879438451699958,-46.649985766200096,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.87944_-46.64999_2025-07.jpg
-23.879438451699958,-46.6459857662001,2025-07,1,Image_Banks/sp_real_shape_images/real_-23.87944_-46.64599_2025-07.jpg
-23.879438451699958,-46.6379857662001,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.87944_-46.63799_2025-07.jpg
-23.875438451699956,-46.761985766200034,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.87544_-46.76199_2024-06.jpg
-23.875438451699956,-46.6419857662001,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.87544_-46.64199_2025-07.jpg
-23.875438451699956,-46.62998576620011,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.87544_-46.62999_2025-06.jpg
-23.871438451699955,-46.73798576620005,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.87144_-46.73799_2024-06.jpg
-23.871438451699955,-46.67798576620008,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.87144_-46.67799_2025-07.jpg
-23.871438451699955,-46.653985766200094,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.87144_-46.65399_2025-07.jpg
-23.867438451699954,-46.77398576620003,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.86744_-46.77399_2024-06.jpg
-23.867438451699954,-46.76598576620003,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.86744_-46.76599_2024-06.jpg
-23.867438451699954,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.86744_-46.71399_2024-06.jpg
-23.867438451699954,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.86744_-46.70999_2024-06.jpg
-23.867438451699954,-46.68198576620008,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.86744_-46.68199_2025-06.jpg
-23.867438451699954,-46.67798576620008,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.86744_-46.67799_2025-07.jpg
-23.867438451699954,-46.66198576620009,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.86744_-46.66199_2025-07.jpg
-23.863438451699952,-46.71398576620006,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.86344_-46.71399_2024-06.jpg
-23.863438451699952,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.86344_-46.70999_2024-06.jpg
-23.863438451699952,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.86344_-46.70599_2024-06.jpg
-23.863438451699952,-46.689985766200074,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.86344_-46.68999_2025-06.jpg
-23.863438451699952,-46.653985766200094,2025-07,0,Image_Banks/sp_real_shape_images/real_-23.86344_-46.65399_2025-07.jpg
-23.85943845169995,-46.761985766200034,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85944_-46.76199_2024-06.jpg
-23.85943845169995,-46.721985766200056,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85944_-46.72199_2024-06.jpg
-23.85943845169995,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85944_-46.71399_2024-06.jpg
-23.85943845169995,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85944_-46.70599_2024-06.jpg
-23.85543845169995,-46.76998576620003,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85544_-46.76999_2024-06.jpg
-23.85543845169995,-46.761985766200034,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85544_-46.76199_2024-06.jpg
-23.85543845169995,-46.75398576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85544_-46.75399_2024-06.jpg
-23.85543845169995,-46.721985766200056,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85544_-46.72199_2024-06.jpg
-23.85543845169995,-46.71798576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85544_-46.71799_2024-06.jpg
-23.85543845169995,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85544_-46.70999_2024-06.jpg
-23.85543845169995,-46.705985766200065,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.85544_-46.70599_2024-06.jpg
-23.85143845169995,-46.77398576620003,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85144_-46.77399_2024-06.jpg
-23.85143845169995,-46.75398576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85144_-46.75399_2024-06.jpg
-23.85143845169995,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85144_-46.71399_2024-06.jpg
-23.85143845169995,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85144_-46.70999_2024-06.jpg
-23.85143845169995,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85144_-46.70599_2024-06.jpg
-23.85143845169995,-46.69798576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.85144_-46.69799_2024-06.jpg
-23.847438451699947,-46.741985766200045,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84744_-46.74199_2024-06.jpg
-23.847438451699947,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84744_-46.73799_2024-06.jpg
-23.847438451699947,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84744_-46.72999_2024-06.jpg
-23.847438451699947,-46.69798576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84744_-46.69799_2024-06.jpg
-23.843438451699946,-46.741985766200045,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84344_-46.74199_2024-06.jpg
-23.843438451699946,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84344_-46.73799_2024-06.jpg
-23.843438451699946,-46.73398576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84344_-46.73399_2024-06.jpg
-23.843438451699946,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.84344_-46.72999_2024-06.jpg
-23.839438451699944,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83944_-46.73799_2024-06.jpg
-23.839438451699944,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83944_-46.70199_2024-06.jpg
-23.839438451699944,-46.69398576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83944_-46.69399_2024-06.jpg
-23.839438451699944,-46.689985766200074,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83944_-46.68999_2024-06.jpg
-23.835438451699943,-46.757985766200036,2022-06,0,Image_Banks/sp_real_shape_images/real_-23.83544_-46.75799_2022-06.jpg
-23.835438451699943,-46.72998576620005,2022-11,0,Image_Banks/sp_real_shape_images/real_-23.83544_-46.72999_2022-11.jpg
-23.835438451699943,-46.721985766200056,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83544_-46.72199_2024-06.jpg
-23.835438451699943,-46.71798576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83544_-46.71799_2024-06.jpg
-23.835438451699943,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83544_-46.70599_2024-06.jpg
-23.835438451699943,-46.69398576620007,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.83544_-46.69399_2025-06.jpg
-23.831438451699942,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.73799_2024-06.jpg
-23.831438451699942,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.72999_2024-06.jpg
-23.831438451699942,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.72599_2024-06.jpg
-23.831438451699942,-46.721985766200056,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.83144_-46.72199_2024-06.jpg
-23.831438451699942,-46.71798576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.71799_2024-06.jpg
-23.831438451699942,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.71399_2024-06.jpg
-23.831438451699942,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.70999_2024-06.jpg
-23.831438451699942,-46.67398576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.83144_-46.67399_2024-06.jpg
-23.82743845169994,-46.761985766200034,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82744_-46.76199_2024-06.jpg
-23.82743845169994,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82744_-46.72999_2024-06.jpg
-23.82743845169994,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82744_-46.72599_2024-06.jpg
-23.82743845169994,-46.721985766200056,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82744_-46.72199_2024-06.jpg
-23.82743845169994,-46.71798576620006,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.82744_-46.71799_2024-06.jpg
-23.82743845169994,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82744_-46.71399_2024-06.jpg
-23.82743845169994,-46.69798576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82744_-46.69799_2024-06.jpg
-23.82343845169994,-46.757985766200036,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.75799_2024-06.jpg
-23.82343845169994,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.72999_2024-06.jpg
-23.82343845169994,-46.725985766200054,2022-08,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.72599_2022-08.jpg
-23.82343845169994,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.70599_2024-06.jpg
-23.82343845169994,-46.68198576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.68199_2024-06.jpg
-23.82343845169994,-46.67798576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.67799_2024-06.jpg
-23.82343845169994,-46.66598576620009,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.82344_-46.66599_2024-06.jpg
-23.819438451699938,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.72599_2024-06.jpg
-23.819438451699938,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.70599_2024-06.jpg
-23.819438451699938,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.70199_2024-06.jpg
-23.819438451699938,-46.69798576620007,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.69799_2025-06.jpg
-23.819438451699938,-46.68198576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.68199_2024-06.jpg
-23.819438451699938,-46.67798576620008,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.67799_2024-06.jpg
-23.819438451699938,-46.67398576620008,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81944_-46.67399_2025-06.jpg
-23.815438451699936,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81544_-46.70199_2024-06.jpg
-23.815438451699936,-46.69798576620007,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81544_-46.69799_2025-06.jpg
-23.815438451699936,-46.669985766200085,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81544_-46.66999_2025-06.jpg
-23.811438451699935,-46.77398576620003,2022-05,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.77399_2022-05.jpg
-23.811438451699935,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.73799_2024-06.jpg
-23.811438451699935,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.72999_2024-06.jpg
-23.811438451699935,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.71399_2024-06.jpg
-23.811438451699935,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.70199_2024-06.jpg
-23.811438451699935,-46.67798576620008,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.67799_2025-06.jpg
-23.811438451699935,-46.66598576620009,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.66599_2025-06.jpg
-23.811438451699935,-46.65798576620009,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.65799_2024-06.jpg
-23.811438451699935,-46.6379857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.81144_-46.63799_2025-06.jpg
-23.807438451699934,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.73799_2024-06.jpg
-23.807438451699934,-46.73398576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.73399_2024-06.jpg
-23.807438451699934,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.71399_2024-06.jpg
-23.807438451699934,-46.69398576620007,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.69399_2025-06.jpg
-23.807438451699934,-46.685985766200076,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.68599_2025-10.jpg
-23.807438451699934,-46.68198576620008,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.68199_2025-06.jpg
-23.807438451699934,-46.67798576620008,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.67799_2025-10.jpg
-23.807438451699934,-46.653985766200094,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.65399_2025-06.jpg
-23.807438451699934,-46.6379857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.80744_-46.63799_2025-06.jpg
-23.803438451699932,-46.78998576620002,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.80344_-46.78999_2024-06.jpg
-23.803438451699932,-46.73398576620005,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.80344_-46.73399_2025-10.jpg
-23.803438451699932,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.80344_-46.70199_2024-06.jpg
-23.803438451699932,-46.649985766200096,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.80344_-46.64999_2025-06.jpg
-23.803438451699932,-46.6419857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.80344_-46.64199_2025-06.jpg
-23.79943845169993,-46.75398576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79944_-46.75399_2024-06.jpg
-23.79943845169993,-46.741985766200045,2025-08,0,Image_Banks/sp_real_shape_images/real_-23.79944_-46.74199_2025-08.jpg
-23.79943845169993,-46.73398576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79944_-46.73399_2024-06.jpg
-23.79943845169993,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79944_-46.72999_2024-06.jpg
-23.79943845169993,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79944_-46.70999_2024-06.jpg
-23.79943845169993,-46.6459857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.79944_-46.64599_2025-06.jpg
-23.79543845169993,-46.761985766200034,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.76199_2024-06.jpg
-23.79543845169993,-46.741985766200045,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.74199_2024-06.jpg
-23.79543845169993,-46.73798576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.73799_2024-06.jpg
-23.79543845169993,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.72999_2024-06.jpg
-23.79543845169993,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.71399_2024-06.jpg
-23.79543845169993,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.70599_2024-06.jpg
-23.79543845169993,-46.68198576620008,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.79544_-46.68199_2025-06.jpg
-23.79543845169993,-46.6459857662001,2025-06,1,Image_Banks/sp_real_shape_images/real_-23.79544_-46.64599_2025-06.jpg
-23.79143845169993,-46.78198576620002,2024-05,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.78199_2024-05.jpg
-23.79143845169993,-46.777985766200025,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.77799_2024-07.jpg
-23.79143845169993,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.72599_2024-06.jpg
-23.79143845169993,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.71399_2024-06.jpg
-23.79143845169993,-46.65798576620009,2025-08,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.65799_2025-08.jpg
-23.79143845169993,-46.653985766200094,2025-08,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.65399_2025-08.jpg
-23.79143845169993,-46.649985766200096,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.79144_-46.64999_2025-10.jpg
-23.787438451699927,-46.77398576620003,2024-05,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.77399_2024-05.jpg
-23.787438451699927,-46.761985766200034,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.76199_2025-10.jpg
-23.787438451699927,-46.72998576620005,2024-05,1,Image_Banks/sp_real_shape_images/real_-23.78744_-46.72999_2024-05.jpg
-23.787438451699927,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.72599_2024-06.jpg
-23.787438451699927,-46.721985766200056,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.72199_2024-06.jpg
-23.787438451699927,-46.6419857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.64199_2025-06.jpg
-23.787438451699927,-46.6379857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.63799_2025-06.jpg
-23.787438451699927,-46.633985766200105,2025-10,0,Image_Banks/sp_real_shape_images/real_-23.78744_-46.63399_2025-10.jpg
-23.783438451699926,-46.757985766200036,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.75799_2024-06.jpg
-23.783438451699926,-46.75398576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.75399_2024-06.jpg
-23.783438451699926,-46.74998576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.74999_2024-06.jpg
-23.783438451699926,-46.725985766200054,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.72599_2024-06.jpg
-23.783438451699926,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.71399_2024-06.jpg
-23.783438451699926,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.78344_-46.70999_2024-06.jpg
-23.779438451699924,-46.74598576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.74599_2024-06.jpg
-23.779438451699924,-46.70198576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.70199_2022-03.jpg
-23.779438451699924,-46.69798576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.69799_2022-03.jpg
-23.779438451699924,-46.6459857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.77944_-46.64599_2025-06.jpg
-23.775438451699923,-46.741985766200045,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.74199_2024-06.jpg
-23.775438451699923,-46.72998576620005,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.72999_2024-06.jpg
-23.775438451699923,-46.725985766200054,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.72599_2024-07.jpg
-23.775438451699923,-46.721985766200056,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.72199_2024-07.jpg
-23.775438451699923,-46.71798576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.71799_2024-06.jpg
-23.775438451699923,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.71399_2024-06.jpg
-23.775438451699923,-46.70998576620006,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.77544_-46.70999_2024-06.jpg
-23.775438451699923,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.70599_2024-06.jpg
-23.775438451699923,-46.70198576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.70199_2022-03.jpg
-23.775438451699923,-46.69398576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.69399_2022-03.jpg
-23.775438451699923,-46.685985766200076,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.68599_2022-03.jpg
-23.775438451699923,-46.68198576620008,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.68199_2022-03.jpg
-23.775438451699923,-46.6459857662001,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.77544_-46.64599_2025-06.jpg
-23.77143845169992,-46.73398576620005,2024-07,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.73399_2024-07.jpg
-23.77143845169992,-46.725985766200054,2024-05,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.72599_2024-05.jpg
-23.77143845169992,-46.721985766200056,2024-05,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.72199_2024-05.jpg
-23.77143845169992,-46.71798576620006,2024-06,1,Image_Banks/sp_real_shape_images/real_-23.77144_-46.71799_2024-06.jpg
-23.77143845169992,-46.71398576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.71399_2024-06.jpg
-23.77143845169992,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.70599_2024-06.jpg
-23.77143845169992,-46.69798576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.69799_2022-03.jpg
-23.77143845169992,-46.69398576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.69399_2022-03.jpg
-23.77143845169992,-46.689985766200074,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.68999_2022-03.jpg
-23.77143845169992,-46.685985766200076,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.68599_2022-03.jpg
-23.77143845169992,-46.68198576620008,2022-03,1,Image_Banks/sp_real_shape_images/real_-23.77144_-46.68199_2022-03.jpg
-23.77143845169992,-46.67798576620008,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.67799_2022-03.jpg
-23.77143845169992,-46.67398576620008,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.77144_-46.67399_2022-03.jpg
-23.76743845169992,-46.721985766200056,2024-05,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.72199_2024-05.jpg
-23.76743845169992,-46.71798576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.71799_2024-06.jpg
-23.76743845169992,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.70999_2024-06.jpg
-23.76743845169992,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.70599_2024-06.jpg
-23.76743845169992,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.70199_2024-06.jpg
-23.76743845169992,-46.69798576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.69799_2024-06.jpg
-23.76743845169992,-46.69398576620007,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.69399_2022-03.jpg
-23.76743845169992,-46.685985766200076,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.68599_2022-03.jpg
-23.76743845169992,-46.68198576620008,2022-12,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.68199_2022-12.jpg
-23.76743845169992,-46.67798576620008,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.67799_2022-03.jpg
-23.76743845169992,-46.66198576620009,2022-03,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.66199_2022-03.jpg
-23.76743845169992,-46.649985766200096,2025-06,0,Image_Banks/sp_real_shape_images/real_-23.76744_-46.64999_2025-06.jpg
-23.76343845169992,-46.76598576620003,2022-05,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.76599_2022-05.jpg
-23.76343845169992,-46.757985766200036,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.75799_2024-06.jpg
-23.76343845169992,-46.74998576620004,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.74999_2024-06.jpg
-23.76343845169992,-46.71398576620006,2024-05,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.71399_2024-05.jpg
-23.76343845169992,-46.70998576620006,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.70999_2024-06.jpg
-23.76343845169992,-46.705985766200065,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.70599_2024-06.jpg
-23.76343845169992,-46.70198576620007,2024-06,0,Image_Banks/sp_real_shape_images/real_-23.76344_-46.70199_2024-06.jpg
